ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,key_resp_question3.started,text_recording1_3.stopped,sound1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,text_recording3.stopped,sound3.stopped,key_resp_question1.started,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,key_replay1.rt,key_replay1.duration,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
44,ModifiedSH,resources/new_sounds_2/F2thrasher.wav,0.510249433106576,None,None,None,None,r,F,0,4,4,20,,,,,110.23169269994833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.21681619994342,110.23169269994833,110.73095220001414,0.5145251000067219,111.23069599992596,111.24762569996528,1.0311955000506714,111.73054189991672,113.8980573998997,r,2.66344440006651,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
49,NotModifiedT,resources/new_sounds_not_modified/M2lot.wav,0.466575772426751,None,None,None,None,e,M,0,5,5,25,,,,,113.91365189990029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.89882589993067,113.91365189990029,114.41329960001167,0.5148516000481322,114.8794964000117,114.8794964000117,0.9814615000505,115.37987710000016,116.06390969990753,e,1.1762927001109347,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
30,ModifiedT,resources/new_sounds_2/F3footer.wav,0.597777777777778,None,None,None,None,r,F,0,6,6,6,,,,,116.07944439991843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.06469679996371,116.07944439991843,116.57894939999096,0.5146399999503046,117.16213979991153,117.17874949995894,1.1144337999867275,117.66192609991413,118.91295319993515,r,1.736268800101243,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
54,NotModifiedSH,resources/new_sounds_not_modified/F5thrasher.wav,0.585496600933162,None,None,None,None,e,F,0,7,7,30,,,,,118.9285503999563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.91374609991908,118.9285503999563,119.42796399991494,0.5145961000816897,120.01125599991065,120.03909799992107,,120.51129539997783,121.89556420000736,r,1.8819611000362784,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
38,ModifiedT,resources/new_sounds_2/M7butter.wav,0.44172335600907,None,None,None,None,r,M,0,8,8,14,,,,,121.91108819993678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.89635379996616,121.91108819993678,122.41039919992909,0.5144154999870807,122.84359299996868,122.86020969995297,0.9642219999805093,123.34347799990792,124.72764649998862,r,1.8682650999398902,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
47,ModifiedT,resources/new_sounds_2/M6root.wav,0.557210884353742,None,None,None,None,r,M,0,9,9,23,,,,,124.74316179996822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.72843499993905,124.74316179996822,125.24268979998305,0.5146405999548733,125.79247669992037,125.80934079992585,1.081298099947162,126.29236650001258,126.8770504000131,e,1.081555400043726,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
35,NotModifiedSH,resources/new_sounds_not_modified/M7mosh.wav,0.618134342110551,None,None,None,None,e,M,0,10,10,11,,,,,126.89267149998341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.87783179990947,126.89267149998341,127.39198159996886,0.5145318999420851,128.0085430999752,128.02511199994478,1.1476692999713123,128.50831019994803,128.95974620000925,e,0.9377666999353096,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
27,ModifiedSH,resources/new_sounds_2/M4flesh.wav,0.722767978649223,None,None,None,None,r,M,0,11,11,3,,,,,128.9754716999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.96053579996806,128.9754716999596,129.4746344999876,0.5144726999569684,130.19112380000297,130.20770219992846,,130.69086739991326,131.87555539992172,r,1.676692400011234,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
46,NotModifiedT,resources/new_sounds_not_modified/M6pet.wav,0.506976177381986,None,None,None,None,e,M,0,12,12,22,,,,,131.89117929991335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.87635099992622,131.89117929991335,132.39029939996544,0.5143217000877485,132.89018529991154,132.906816600007,1.0308352999854833,133.39002719998825,135.05766869999934,e,2.1563198000658303,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
42,NotModifiedT,resources/new_sounds_not_modified/F4feat.wav,0.478604920503187,None,None,None,None,e,F,0,13,13,18,,,,,135.0731219999725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0584560999414,135.0731219999725,135.57250289991498,0.5144345000153407,136.03914669994265,136.05580639990512,0.9977309999521822,136.53901139996015,137.97317959996872,e,1.9170731999911368,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
36,NotModifiedT,resources/new_sounds_not_modified/F4lot.wav,0.386965569882676,None,None,None,None,e,F,0,14,14,12,,,,,137.9886167999357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.97396549989935,137.9886167999357,138.48839409998618,0.5148052999284118,138.87160919990856,138.90148110000882,,139.37127159989905,141.47223149996717,e,2.5852693000342697,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
53,NotModifiedSH,resources/new_sounds_not_modified/M6fresher.wav,0.558439616650624,None,None,None,None,e,M,0,15,15,29,,,,,141.4878321000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.4730169000104,141.4878321000142,141.98731679993216,0.5147274999180809,142.53707969991956,142.57130929990672,1.098660200019367,143.03733219997957,143.42137919995002,e,0.8779032999882475,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
43,NotModifiedT,resources/new_sounds_not_modified/F2feat.wav,0.644364234737267,None,None,None,None,e,F,0,16,16,19,,,,,143.43703229993116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.4221569999354,143.43703229993116,143.93634809996001,0.5145638999529183,144.56948529998772,144.5863935999805,1.1646045000525191,145.06960389995947,145.55404309998266,e,0.9677082999842241,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
31,NotModifiedT,resources/new_sounds_not_modified/F3footer.wav,0.573733808005514,None,None,None,None,e,F,0,17,17,7,,,,,145.56943649996538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5548126999056,145.56943649996538,146.0690132000018,0.5145706000039354,146.63550669990946,146.65210369997658,1.0976590000791475,147.13544699992053,147.90311319998,e,1.2517154000233859,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
33,ModifiedT,resources/new_sounds_2/M7fatter.wav,0.644739229024943,None,None,None,None,r,M,0,18,18,9,,,,,147.9180346999783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.90393419994507,147.9180346999783,148.41844749997836,0.5148809999227524,149.05128819996025,149.0681142999092,1.1645427999319509,149.55138139997143,150.33589939994272,r,1.280978100025095,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
41,ModifiedT,resources/new_sounds_2/F4utter.wav,0.53952380952381,None,None,None,None,r,F,0,19,19,17,,,,,150.35149099992123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.33667129999958,150.35149099992123,150.85073929990176,0.5144421000732109,151.3839192999294,151.42313899996225,,151.8837117999792,153.0184497999726,r,1.6297200999688357,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
26,ModifiedSH,resources/new_sounds_2/F2fleshing.wav,0.620294784580499,None,None,None,None,r,F,0,20,20,2,,,,,153.0342348999111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0192332000006,153.0342348999111,153.53317989991046,0.5143316000467166,154.14966869994532,154.16645449993666,1.1475947999861091,154.6495380999986,155.8841104999883,r,1.7279864000156522,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
39,ModifiedSH,resources/new_sounds_2/M7fresher.wav,0.497256235827664,None,None,None,None,r,M,0,21,21,15,,,,,155.8995098999003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.88482829998247,155.8995098999003,156.39896549994592,0.5145195999648422,156.88203529990278,156.89866549998987,1.0141924999188632,157.3818921999773,158.16649869992398,e,1.2706772999372333,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
45,NotModifiedSH,resources/new_sounds_not_modified/F3mosh.wav,0.628649263052651,None,None,None,None,e,F,0,22,22,21,,,,,158.1821048000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.16728189995047,158.1821048000129,158.68145339994226,0.5145561998942867,159.29800239996985,159.33144099998754,1.1645378000102937,159.79773509991355,160.41651010001078,e,1.101721499930136,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
48,ModifiedT,resources/new_sounds_2/M3lottery.wav,0.649773242630385,None,None,None,None,r,M,0,23,23,24,,,,,160.43154559994582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.41729119990487,160.43154559994582,160.93064819998108,0.5137135999975726,161.58054469991475,161.58054469991475,1.164029199979268,162.08032089995686,162.43175170000177,e,0.8364710999885574,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
51,NotModifiedSH,resources/new_sounds_not_modified/M4mosh.wav,0.573267020202984,None,None,None,None,e,M,0,24,24,27,,,,,162.44772699999157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.43255139992107,162.44772699999157,162.94672569993418,0.5145537999924272,163.51326379994862,163.5302178999409,1.0980516999261454,164.01296309998725,164.51498729991727,e,0.9881331999786198,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
52,NotModifiedSH,resources/new_sounds_not_modified/M4swoosh.wav,0.736227123531279,None,None,None,None,e,M,0,25,25,28,,,,,164.53038719994947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.51571690000128,164.53038719994947,165.02937020000536,0.5140102999284863,165.76247309998143,165.77915909991134,1.2637964999303222,166.26235809992068,169.7959758999059,r,4.02036229998339,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
34,ModifiedSH,resources/new_sounds_2/M7mosh.wav,0.486031746031746,None,None,None,None,r,M,0,26,26,10,,,,,169.81161139998585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.79676830000244,169.81161139998585,170.31094029999804,0.5145651999628171,170.79403799993452,170.81081399996765,1.0144333000062034,171.29394899995532,171.7286943999352,e,0.9279218000592664,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
28,ModifiedSH,resources/new_sounds_2/F3flushing.wav,0.687845804988662,None,None,None,None,r,F,0,27,27,4,,,,,171.74442329991143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.7294685000088,171.74442329991143,172.24360950000118,0.5145081999944523,172.92676609999035,172.96184919995721,,173.42657389992382,174.52773540001363,e,1.5917364999186248,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
24,NotModifiedT,resources/new_sounds_not_modified/F1party.wav,0.63399526438517,None,None,None,None,e,F,0,28,28,0,,,,,174.5435373999644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.52853649994358,174.5435373999644,175.04299190000165,0.5148580999812111,175.67570859997068,175.6924980999902,1.1643586999271065,176.17556799994782,176.8434681999497,r,1.165947400033474,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
32,ModifiedT,resources/new_sounds_2/M2city.wav,0.658866213151928,None,None,None,None,r,M,0,29,29,8,,,,,176.85930299991742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.84426929999609,176.85930299991742,177.35873109998647,0.5148607000010088,178.00847000000067,178.0420298000099,1.1981507000746205,178.5081496000057,179.6594234999502,e,1.6426318999147043,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
37,ModifiedT,resources/new_sounds_2/F4lot.wav,0.449274376417234,None,None,None,None,r,F,0,30,30,13,,,,,179.67502799991053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.66021589993034,179.67502799991053,180.17425259994343,0.5144266000716016,180.62417219998315,180.62417219998315,0.9647652000421658,181.123983199941,181.62546579993796,e,0.9976755999960005,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.6260256000096,181.64166530000512,181.64166530000512,200.88511919998564,space,19.22961789998226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.88516179996077,200.90154339990113,200.90154339990113,216.39660849992651,space,15.487366000073962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjit,001,2024-02-04_20h58.05.407,M2_experiment1,2023.2.3,60.13164016699125,2024-02-04 20h58.20.310221 +0100,
