ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,key_resp_question3.started,text_recording1_3.stopped,sound1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,text_recording3.stopped,sound3.stopped,key_resp_question1.started,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
47,ModifiedT,resources/new_sounds_2/M6root.wav,0.557210884353742,None,None,None,None,r,M,0,4,4,23,,,,,110.98996799997985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.96938110003248,110.98996799997985,111.48406570008956,0.5150267998687923,112.03366930014454,112.05051010008901,1.0814771000295877,112.53352089994587,117.66655279998668,r,5.618559599854052,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
28,ModifiedSH,resources/new_sounds_2/F3flushing.wav,0.687845804988662,None,None,None,None,r,F,0,5,5,4,,,,,117.68829379999079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.66724899993278,117.68829379999079,118.18195500015281,0.5150477001443505,118.86469830013812,118.88150140014477,1.2145956000313163,119.36452149995603,124.26425549993291,e,5.385816099820659,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
31,NotModifiedT,resources/new_sounds_not_modified/F3footer.wav,0.573733808005514,None,None,None,None,e,F,0,6,6,7,,,,,124.28611550014466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.26498170010746,124.28611550014466,124.7793674999848,0.5147452999372035,125.34582930011675,125.36246079998091,1.0978661999106407,125.84572700015269,134.094650400104,e,8.735577099956572,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
24,NotModifiedT,resources/new_sounds_not_modified/F1party.wav,0.63399526438517,None,None,None,None,e,F,0,7,7,0,,,,,134.1161931999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0954130999744,134.1161931999959,134.6093816999346,0.5143272997811437,135.24248829996213,135.24248829996213,1.1478135997895151,,135.49496640008874,e,0.243858200032264,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
42,NotModifiedT,resources/new_sounds_not_modified/F4feat.wav,0.478604920503187,None,None,None,None,e,F,0,8,8,18,,,,,135.51672239997424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.4957719000522,135.51672239997424,136.00895099993795,0.5135299998801202,136.47540970006958,136.49205780006014,0.9966277000494301,136.97520050010644,137.3936237001326,e,0.912331199971959,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
48,ModifiedT,resources/new_sounds_2/M3lottery.wav,0.649773242630385,None,None,None,None,r,M,0,9,9,24,,,,,137.41572319995612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.39452930004336,137.41572319995612,137.90818210016005,0.5140502001158893,138.55807150015607,138.55807150015607,1.1643409000243992,,138.8262291001156,e,0.25732959993183613,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
39,ModifiedSH,resources/new_sounds_2/M7fresher.wav,0.497256235827664,None,None,None,None,r,M,0,10,10,15,,,,,138.84813970001414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.82703489996493,138.84813970001414,139.34134460007772,0.5146904999855906,139.82431380008347,139.8411163999699,1.014461499871686,140.32405490009114,140.6421316000633,e,0.8134971000254154,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
54,NotModifiedSH,resources/new_sounds_not_modified/F5thrasher.wav,0.585496600933162,None,None,None,None,e,F,0,11,11,30,,,,,140.6634452000726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.64282610011287,140.6634452000726,141.15731479995884,0.5148370999377221,141.7403276001569,141.77496240008622,,142.2402234999463,143.10800360003486,e,1.362613300094381,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
53,NotModifiedSH,resources/new_sounds_not_modified/M6fresher.wav,0.558439616650624,None,None,None,None,e,M,0,12,12,29,,,,,143.12970090005547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.10869010002352,143.12970090005547,143.62301700003445,0.5146715000737458,144.17304949997924,144.18998940009624,1.0817245000507683,144.67257270007394,144.70742600015365,e,0.5212247001472861,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
46,NotModifiedT,resources/new_sounds_not_modified/M6pet.wav,0.506976177381986,None,None,None,None,e,M,0,13,13,22,,,,,144.72828130004928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.70812550000846,144.72828130004928,145.22257670015097,0.5148085998371243,145.7225127001293,145.7388989001047,1.0311326999217272,146.22220359998755,146.60688249999657,r,0.8703487000893801,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
33,ModifiedT,resources/new_sounds_2/M7fatter.wav,0.644739229024943,None,None,None,None,r,M,0,14,14,9,,,,,146.6284513999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.60758089995943,146.6284513999708,147.1219530000817,0.5147331000771374,147.75506930006668,147.77152550010942,1.1642994999419898,148.25497559993528,148.32279650005512,e,0.55387769988738,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
40,ModifiedSH,resources/new_sounds_2/F5fresher.wav,0.567437641723356,None,None,None,None,r,F,0,15,15,16,,,,,148.34438530006446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.32348030013964,148.34438530006446,148.83779370016418,0.5146520999260247,149.42121950001456,149.42121950001456,,,149.87235489999875,e,0.4398413999006152,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
38,ModifiedT,resources/new_sounds_2/M7butter.wav,0.44172335600907,None,None,None,None,r,M,0,16,16,14,,,,,149.89362039999105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.87314269994386,149.89362039999105,150.3873692001216,0.5146264999639243,150.82059050002135,150.83723310008645,0.9644814999774098,151.3203185000457,151.62210489995778,e,0.7901494998950511,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
34,ModifiedSH,resources/new_sounds_2/M7mosh.wav,0.486031746031746,None,None,None,None,r,M,0,17,17,10,,,,,151.64363240008242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.62291950010695,151.64363240008242,152.13681380008347,0.5142867998220026,152.61997520015575,152.63664699997753,1.0141258998773992,153.11967430007644,153.40456940000877,e,0.7689090999774635,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
32,ModifiedT,resources/new_sounds_2/M2city.wav,0.658866213151928,None,None,None,None,r,M,0,18,18,8,,,,,153.42558489996009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.40535810007714,153.42558489996009,153.9196021000389,0.5146127000916749,154.56947590014897,154.58587740012445,1.1808692999184132,155.06922730011865,155.38711270014755,e,0.8041125000454485,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
26,ModifiedSH,resources/new_sounds_2/F2fleshing.wav,0.620294784580499,None,None,None,None,r,F,0,19,19,2,,,,,155.40848410013132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.3879203000106,155.40848410013132,155.90212580002844,0.5145770001690835,156.51869940012693,156.5352593001444,1.1477082001511008,157.01839430001564,157.76955249998719,e,1.2348587999586016,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
30,ModifiedT,resources/new_sounds_2/F3footer.wav,0.597777777777778,None,None,None,None,r,F,0,20,20,6,,,,,157.79052860010415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.77024270012043,157.79052860010415,158.28465409995988,0.5147551998961717,158.86797060002573,158.88452460011467,1.1146231999155134,159.36777550005354,159.78525399998762,e,0.9015810000710189,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
52,NotModifiedSH,resources/new_sounds_not_modified/M4swoosh.wav,0.736227123531279,None,None,None,None,e,M,0,21,21,28,,,,,159.80673850001767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.7860378001351,159.80673850001767,160.30082960007712,0.515150299994275,161.03393419994973,161.0504660999868,1.2647845998872072,161.53361200005747,162.13506570016034,e,1.0855626999400556,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
45,NotModifiedSH,resources/new_sounds_not_modified/F3mosh.wav,0.628649263052651,None,None,None,None,e,F,0,22,22,21,,,,,162.1562274999451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.13585660001263,162.1562274999451,162.64996340009384,0.5144845000468194,163.26653599995188,163.28313270001672,1.147655599983409,163.76641299994662,164.08364109997638,e,0.8137780001852661,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
35,NotModifiedSH,resources/new_sounds_not_modified/M7mosh.wav,0.618134342110551,None,None,None,None,e,M,0,23,23,11,,,,,164.10381070012227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.08439700002782,164.10381070012227,164.59883070015348,0.5148728000931442,165.21567320008762,165.24820509995334,,165.71558590000495,168.73256679996848,e,3.5034821000881493,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
51,NotModifiedSH,resources/new_sounds_not_modified/M4mosh.wav,0.573267020202984,None,None,None,None,e,M,0,24,24,27,,,,,168.7542646001093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.7333518001251,168.7542646001093,169.24774760007858,0.5147657000925392,169.81419589999132,169.8308370001614,1.0978463001083583,170.31418420001864,172.1648220999632,e,2.342541499994695,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
43,NotModifiedT,resources/new_sounds_not_modified/F2feat.wav,0.644364234737267,None,None,None,None,e,F,0,25,25,19,,,,,172.18596160016023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.16552700009197,172.18596160016023,172.67983360006474,0.5146699999459088,173.3131395999808,173.32956130011007,1.1643925998359919,173.8127647000365,174.26407280005515,r,0.9338878002017736,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
37,ModifiedT,resources/new_sounds_2/F4lot.wav,0.449274376417234,None,None,None,None,r,F,0,26,26,13,,,,,174.28474469995126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.26481780014,174.28474469995126,174.77918990002945,0.5147319999523461,175.2290151999332,175.2290151999332,0.9649726999923587,175.72880550008267,176.71333170006983,r,1.4673468000255525,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
25,ModifiedSH,resources/new_sounds_2/F1swoosh.wav,0.770486715748874,None,None,None,None,r,F,0,27,27,1,,,,,176.73408129997551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.71402209997177,176.73408129997551,177.2283084001392,0.5146266000811011,177.9949582000263,178.01162250014022,,178.49459560005926,178.71271790005267,e,0.7159286998212337,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
36,NotModifiedT,resources/new_sounds_not_modified/F4lot.wav,0.386965569882676,None,None,None,None,e,F,0,28,28,12,,,,,178.7341484001372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.71348219993524,178.7341484001372,179.22766850003973,0.5145642999559641,179.61092280014418,179.6463170000352,,180.1109846001491,181.06223050015979,e,1.4482350000180304,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
27,ModifiedSH,resources/new_sounds_2/M4flesh.wav,0.722767978649223,None,None,None,None,r,M,0,29,29,3,,,,,181.08393310010433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0630361000076,181.08393310010433,181.57680510007776,0.5141431000083685,182.2932812999934,182.30994850001298,,182.79308170010336,182.99444820010103,r,0.6897171000018716,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
29,NotModifiedT,resources/new_sounds_2/M4getting.wav,0.612123590008089,None,None,None,None,e,M,0,30,30,5,,,,,183.0154804000631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.99513550009578,183.0154804000631,183.50966070010327,0.5149032000917941,184.10936670005322,184.12596920016222,1.13117629988119,184.6091774001252,184.74419769993983,r,0.630129300057888,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.74475930002518,184.75945649994537,184.75945649994537,194.77367649995722,space,9.997603100026026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.77372150006704,194.78915430000052,194.78915430000052,199.87212259997614,space,5.081498400075361,None,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,0,0,2,199.94281510007568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.90384040004574,199.94281510007568,200.38712189998478,0.5150868000928313,200.9535968999844,1.0815286000724882,201.4368660999462,201.43679394996724,201.8289928000886,201.8289928000886,202.3198872001376,202.32009464995934,202.82957709999755,202.82957709999755,202.82957709999755,203.3194929000456,204.35396650014445,e,1.5083898999728262,None,None,0,,,,Dave,001,2024-03-08_18h19.14.645,M2_experiment1,2023.2.3,59.87966585525732,2024-03-08 18h19.30.065973 +0100,
